ManagedElementType,SubNetwork,ManagedElement,plmn,gNBId,cellLocalId,gNBName,CellName,nrCellScene,caSupport,resourceExpansion,cpIdNum,bwpCfgType,spectrumShareScene,pci,ssbFrequency,frequency,nrbandwidth,frequencyBandList,vswName,vbpName,vbpUnitNum,aauName,coverageType,networkingMode,mimVersion,adminState,cellState,serviceStatus,connectionState,cqiReportPeriod,duplexMode,qcellFlag,reserved251,numberOfRBs_DL,bwp0Bandwidth_DL,firstActiveBwpBandwidth_DL,numberOfRBs_UL,bwp0Bandwidth_UL,firstActiveBwpBandwidth_UL
ITBBU,441601,7905796,460-01,7905796,106,龙川火车站新局5GBBU_22-XJ,GO_N78_河源龙川_福运居AAU3（二载）,Normal,0,true,1,multibwp,Normal,622,3509.76,3549.96,,78,VSWd1,VBPe02,1,A9642A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905796,460-01,7905796,2,龙川火车站新局5GBBU_22-XJ,GO_N78_河源龙川_泰华城二期AAU2,Normal,0,true,1,multibwp,Normal,181,3408.96,3450.0,,78,VSWd1,VBPd02,1,A9642A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905803,460-01,7905803,4,龙川老局5GBBU_36-XJ,GO_N78_河源龙川_丰稔巷AAU1,Normal,0,true,1,multibwp,Normal,162,3408.96,3450.0,,78,VSWd1,VBPd02,1,A9642A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905628,460-01,7905628,2,和平俐源支局5GBBU_1,GM_N1_河源和平_俐源支局AAU2,Normal,0,true,1,dualbwp,Normal,55,2144.55,2130.0,,1,VSWd1,VBPd04,1,R9234E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905482,460-11,7905482,2,市区明珠支局5GBBU_11-XJ,GO_N78_河源市区_明珠广场AAU2,Normal,0,true,1,multibwp,Normal,519,3408.96,3450.0,,78,VSWc2,VBPc5,1,A9611 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905829,460-11,7905829,1,龙川火车站新局5GBBU_3-XJ,GO_N78_河源龙川_兴莱鞋厂AAU1,Normal,0,true,1,multibwp,Normal,342,3408.96,3450.0,,78,VSWd1,VBPd02,1,A9642A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905579,460-01,7905579,4,市区雅居乐网点5GBBU_17,GO_N78_河源市区_越王小学AAU1,Normal,0,true,1,multibwp,Normal,339,3408.96,3450.0,,78,VSWd1,VBPd02,1,A9642A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905873,460-11,7905873,2,和平新局5GBBU_18-XJ,GO_N78_河源和平_兴隆坝AAU2,Normal,0,true,1,multibwp,Normal,331,3408.96,3450.0,,78,VSWd1,VBPd41,1,R9604 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905536,460-11,7905536,6,市区高塘支局5GBBU_11,GO_N1_河源市区_高塘楼下AAU3,Normal,0,true,1,dualbwp,Normal,832,2144.55,2139.9,,1,VSWd1,VBPd04,1,R9234E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905579,460-11,7905579,2,市区雅居乐网点5GBBU_17,GO_N78_河源市区_永盛路中AAU2,Normal,0,true,1,multibwp,Normal,694,3408.96,3450.0,,78,VSWd1,VBPc5,1,A9611 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,OutOfService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905536,460-01,7905536,3,市区高塘支局5GBBU_11,GO_N1_河源市区_205国道兴子上村AAU3,Normal,0,true,1,dualbwp,Normal,829,2144.55,2130.0,,1,VSWd1,VBPd04,1,R9234E S2100(A8A),Macro,2,V5.75.10.20A03,Locked,IDLE,OutOfService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905829,460-11,7905829,5,龙川火车站新局5GBBU_3-XJ,GO_N1_河源龙川_佗城宏图学校AAU2,Normal,0,true,1,dualbwp,Normal,23,2144.55,2130.0,,1,VSWd1,VBPd04,1,R9234E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905829,460-11,7905829,4,龙川火车站新局5GBBU_3-XJ,GO_N1_河源龙川_佗城宏图学校AAU1,Normal,0,true,1,dualbwp,Normal,22,2144.55,2130.0,,1,VSWd1,VBPd04,1,R9234E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905579,460-11,7905579,4,市区雅居乐网点5GBBU_17,GO_N78_河源市区_越王小学AAU1,Normal,0,true,1,multibwp,Normal,339,3408.96,3450.0,,78,VSWd1,VBPd02,1,A9642A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905579,460-11,7905579,1,市区雅居乐网点5GBBU_17,GO_N78_河源市区_永盛路中AAU1,Normal,0,true,1,multibwp,Normal,693,3408.96,3450.0,,78,VSWd1,VBPc5,1,A9611 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,OutOfService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905796,460-11,7905796,1,龙川火车站新局5GBBU_22-XJ,GO_N78_河源龙川_泰华城二期AAU1,Normal,0,true,1,multibwp,Normal,180,3408.96,3450.0,,78,VSWd1,VBPd02,1,A9642A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905628,460-11,7905628,5,和平俐源支局5GBBU_1,GO_N1_河源和平_俐源LAAU2,Normal,0,true,1,dualbwp,Normal,39,2144.55,2130.0,,1,VSWd1,VBPe04,1,R9234E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441602,7905973,460-01,7905973,6,市区宝源支局5GBBU_14-XJ,GO_N78_河源市区_比华利山庄4栋A单元外引AAU3,Normal,0,true,1,multibwp,Normal,899,3408.96,3450.0,,78,VSWd1,VBPd41,1,R9604 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905628,460-11,7905628,1,和平俐源支局5GBBU_1,GM_N1_河源和平_俐源支局AAU1,Normal,0,true,1,dualbwp,Normal,54,2144.55,2130.0,,1,VSWd1,VBPd04,1,R9234E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905482,460-11,7905482,1,市区明珠支局5GBBU_11-XJ,GO_N78_河源市区_明珠广场AAU1,Normal,0,true,1,multibwp,Normal,518,3408.96,3450.0,,78,VSWc2,VBPc5,1,A9611 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905829,460-01,7905829,6,龙川火车站新局5GBBU_3-XJ,GO_N1_河源龙川_佗城宏图学校AAU3,Normal,0,true,1,dualbwp,Normal,24,2144.55,2130.0,,1,VSWd1,VBPd04,1,R9234E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905803,460-01,7905803,7,龙川老局5GBBU_36-XJ,GO_N1_河源龙川_东高速出口AAU1,Normal,0,true,1,dualbwp,Normal,66,2144.55,2130.0,,1,VSWd1,VBPd04,1,R9234E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905536,460-01,7905536,6,市区高塘支局5GBBU_11,GO_N1_河源市区_高塘楼下AAU3,Normal,0,true,1,dualbwp,Normal,832,2144.55,2139.9,,1,VSWd1,VBPd04,1,R9234E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441602,7905973,460-11,7905973,4,市区宝源支局5GBBU_14-XJ,GO_N78_河源市区_比华利山庄4栋A单元外引AAU1,Normal,0,true,1,multibwp,Normal,270,3408.96,3450.0,,78,VSWd1,VBPd41,1,R9604 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905579,460-11,7905579,5,市区雅居乐网点5GBBU_17,GO_N78_河源市区_越王小学AAU2,Normal,0,true,1,multibwp,Normal,340,3408.96,3450.0,,78,VSWd1,VBPd02,1,A9642A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905628,460-11,7905628,6,和平俐源支局5GBBU_1,GO_N1_河源和平_俐源LAAU3,Normal,0,true,1,dualbwp,Normal,40,2144.55,2130.0,,1,VSWd1,VBPe04,1,R9234E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905670,460-11,7905670,5,市区临江支局5GBBU_19,GO_N1_河源市区_临江博罗隧道北AAU1,HighWay,0,true,1,dualbwp,Normal,677,2118.15,2130.0,,1,VSWd1,VBPd24,1,R9224H M1821(ACC),Macro,1,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7906415,460-01,7906415,4,东源仙塘新局5GBBU_15,GO_N1_河源东源_中飞汽车空调厂B栋RRU1,Normal,0,true,1,dualbwp,Normal,768,2144.55,2130.0,,1,VSWd0e,VBPe24,1,R9248 S2100(A4A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7906415,460-11,7906415,1602,东源仙塘新局5GBBU_15,GO_N5_河源东源_仙塘力升树灯厂RRU3,Normal,0,true,1,dualbwp,45GInBandLteInLowFreq,215,880.95,876.9,,5,VSWd0e,VBPd19,1,R9254 S8500(A6A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905873,460-11,7905873,4,和平新局5GBBU_18-XJ,GO_N78_河源和平_华城翡翠6栋外引AAU4,Normal,0,true,1,multibwp,Normal,318,3408.96,3450.0,,78,VSWd1,VBPd41,1,R9604 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905803,460-11,7905803,5,龙川老局5GBBU_36-XJ,GO_N78_河源龙川_丰稔巷AAU2,Normal,0,true,1,multibwp,Normal,163,3408.96,3450.0,,78,VSWd1,VBPd02,1,A9642A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7906400,460-11,7906400,1601,龙川新田支局5GBBU_3,GO_N5_河源龙川_新田源三RRU2,Normal,0,true,1,dualbwp,45GInBandLteInLowFreq,755,880.95,876.9,,5,VSWd0,VBPd19,1,R9254 S8500(A6A),Macro,2,V5.75.10.20A03,Locked,IDLE,OutOfService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905482,460-01,7905482,3,市区明珠支局5GBBU_11-XJ,GO_N78_河源市区_明珠广场AAU3,Normal,0,true,1,multibwp,Normal,520,3408.96,3450.0,,78,VSWc2,VBPc5,1,A9611 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441602,7905973,460-01,7905973,4,市区宝源支局5GBBU_14-XJ,GO_N78_河源市区_比华利山庄4栋A单元外引AAU1,Normal,0,true,1,multibwp,Normal,270,3408.96,3450.0,,78,VSWd1,VBPd41,1,R9604 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7906400,460-11,7906400,1602,龙川新田支局5GBBU_3,GO_N5_河源龙川_新田源三RRU3,Normal,0,true,1,dualbwp,45GInBandLteInLowFreq,756,880.95,876.9,,5,VSWd0,VBPd19,1,R9254 S8500(A6A),Macro,2,V5.75.10.20A03,Locked,IDLE,OutOfService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905536,460-01,7905536,5,市区高塘支局5GBBU_11,GO_N1_河源市区_高塘楼下AAU2,Normal,0,true,1,dualbwp,Normal,831,2144.55,2139.9,,1,VSWd1,VBPd04,1,R9234E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905873,460-01,7905873,5,和平新局5GBBU_18-XJ,GO_N78_河源和平_华城翡翠6栋外引AAU5,Normal,0,true,1,multibwp,Normal,319,3408.96,3450.0,,78,VSWd1,VBPd41,1,R9604 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905796,460-11,7905796,4,龙川火车站新局5GBBU_22-XJ,GO_N78_河源龙川_福运居AAU1,Normal,0,true,1,multibwp,Normal,183,3408.96,3450.0,,78,VSWd1,VBPd02,1,A9642A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905829,460-01,7905829,2,龙川火车站新局5GBBU_3-XJ,GO_N78_河源龙川_兴莱鞋厂AAU2,Normal,0,true,1,multibwp,Normal,343,3408.96,3450.0,,78,VSWd1,VBPd02,1,A9642A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905628,460-01,7905628,4,和平俐源支局5GBBU_1,GO_N1_河源和平_俐源LAAU1,Normal,0,true,1,dualbwp,Normal,38,2144.55,2130.0,,1,VSWd1,VBPe04,1,R9234E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441602,7905973,460-11,7905973,5,市区宝源支局5GBBU_14-XJ,GO_N78_河源市区_比华利山庄4栋A单元外引AAU2,Normal,0,true,1,multibwp,Normal,271,3408.96,3450.0,,78,VSWd1,VBPd41,1,R9604 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905803,460-01,7905803,1,龙川老局5GBBU_36-XJ,GO_N78_河源龙川_下泡水-2AAU1,Normal,0,true,1,multibwp,Normal,330,3408.96,3450.0,,78,VSWd1,VBPd02,1,A9642A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905803,460-01,7905803,6,龙川老局5GBBU_36-XJ,GO_N78_河源龙川_丰稔巷AAU3,Normal,0,true,1,multibwp,Normal,164,3408.96,3450.0,,78,VSWd1,VBPd02,1,A9642A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441602,7905973,460-11,7905973,6,市区宝源支局5GBBU_14-XJ,GO_N78_河源市区_比华利山庄4栋A单元外引AAU3,Normal,0,true,1,multibwp,Normal,899,3408.96,3450.0,,78,VSWd1,VBPd41,1,R9604 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7906415,460-01,7906415,6,东源仙塘新局5GBBU_15,GO_N1_河源东源_中飞汽车空调厂B栋RRU3,Normal,0,true,1,dualbwp,Normal,770,2144.55,2130.0,,1,VSWd0e,VBPe24,1,R9248 S2100(A4A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905482,460-01,7905482,1,市区明珠支局5GBBU_11-XJ,GO_N78_河源市区_明珠广场AAU1,Normal,0,true,1,multibwp,Normal,518,3408.96,3450.0,,78,VSWc2,VBPc5,1,A9611 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7906415,460-11,7906415,7,东源仙塘新局5GBBU_15,GO_N1_河源东源_华德源门窗厂RRU1,Normal,0,true,1,dualbwp,Normal,546,2144.55,2130.0,,1,VSWd0e,VBPe04,1,R9234E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905482,460-11,7905482,6,市区明珠支局5GBBU_11-XJ,GO_N78_河源市区_美平AAU3,Normal,0,true,1,multibwp,Normal,97,3408.96,3450.0,,78,VSWc2,VBPc5,1,A9611 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905579,460-11,7905579,3,市区雅居乐网点5GBBU_17,GO_N78_河源市区_永盛路中AAU3,Normal,0,true,1,multibwp,Normal,695,3408.96,3450.0,,78,VSWd1,VBPc5,1,A9611 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,OutOfService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905628,460-11,7905628,4,和平俐源支局5GBBU_1,GO_N1_河源和平_俐源LAAU1,Normal,0,true,1,dualbwp,Normal,38,2144.55,2130.0,,1,VSWd1,VBPe04,1,R9234E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905829,460-01,7905829,4,龙川火车站新局5GBBU_3-XJ,GO_N1_河源龙川_佗城宏图学校AAU1,Normal,0,true,1,dualbwp,Normal,22,2144.55,2130.0,,1,VSWd1,VBPd04,1,R9234E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905628,460-11,7905628,3,和平俐源支局5GBBU_1,GM_N1_河源和平_俐源支局AAU3,Normal,0,true,1,dualbwp,Normal,56,2144.55,2130.0,,1,VSWd1,VBPd04,1,R9234E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905536,460-01,7905536,10,市区高塘支局5GBBU_11,GO_N78_河源市区_雅居乐新地122_126_151_168栋外引_168栋楼顶AAU1,Normal,0,true,1,multibwp,Normal,821,3408.96,3450.0,,78,VSWd1,VBPe41,1,R9626S S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905536,460-11,7905536,8,市区高塘支局5GBBU_11,GO_N78_河源市区_雅居乐新地122_126_151_168栋外引_126栋楼顶AAU1,Normal,0,true,1,multibwp,Normal,312,3408.96,3450.0,,78,VSWd1,VBPe41,1,R9626S S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905482,460-01,7905482,2,市区明珠支局5GBBU_11-XJ,GO_N78_河源市区_明珠广场AAU2,Normal,0,true,1,multibwp,Normal,519,3408.96,3450.0,,78,VSWc2,VBPc5,1,A9611 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905796,460-01,7905796,6,龙川火车站新局5GBBU_22-XJ,GO_N78_河源龙川_福运居AAU3,Normal,0,true,1,multibwp,Normal,185,3408.96,3450.0,,78,VSWd1,VBPe02,1,A9642A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905670,460-01,7905670,3,市区临江支局5GBBU_19,GO_N1_河源市区_古竹水东特大桥南(2),HighWay,0,true,2,dualbwp,Normal,675,2118.15,2130.0,,1,VSWd1,VBPd24,1,R9224H M1821(ACC),Macro,1,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905536,460-11,7905536,10,市区高塘支局5GBBU_11,GO_N78_河源市区_雅居乐新地122_126_151_168栋外引_168栋楼顶AAU1,Normal,0,true,1,multibwp,Normal,821,3408.96,3450.0,,78,VSWd1,VBPe41,1,R9626S S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905628,460-11,7905628,2,和平俐源支局5GBBU_1,GM_N1_河源和平_俐源支局AAU2,Normal,0,true,1,dualbwp,Normal,55,2144.55,2130.0,,1,VSWd1,VBPd04,1,R9234E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905536,460-11,7905536,7,市区高塘支局5GBBU_11,GO_N78_河源市区_雅居乐新地122_126_151_168栋外引_122栋楼顶AAU1,Normal,0,true,1,multibwp,Normal,503,3408.96,3450.0,,78,VSWd1,VBPe41,1,R9626S S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905536,460-01,7905536,8,市区高塘支局5GBBU_11,GO_N78_河源市区_雅居乐新地122_126_151_168栋外引_126栋楼顶AAU1,Normal,0,true,1,multibwp,Normal,312,3408.96,3450.0,,78,VSWd1,VBPe41,1,R9626S S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905536,460-01,7905536,9,市区高塘支局5GBBU_11,GO_N78_河源市区_雅居乐新地122_126_151_168栋外引_151栋楼顶AAU1,Normal,0,true,1,multibwp,Normal,131,3408.96,3450.0,,78,VSWd1,VBPe41,1,R9626S S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905803,460-11,7905803,2,龙川老局5GBBU_36-XJ,GO_N78_河源龙川_下泡水-2AAU2,Normal,0,true,1,multibwp,Normal,331,3408.96,3450.0,,78,VSWd1,VBPd02,1,A9642A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905670,460-11,7905670,8,市区临江支局5GBBU_19,GO_N1_河源市区_临江福田埔特大桥北(3),HighWay,0,true,3,dualbwp,Normal,683,2118.15,2130.0,,1,VSWd1,VBPd24,1,R9224H M1821(ACC),Macro,1,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905536,460-01,7905536,7,市区高塘支局5GBBU_11,GO_N78_河源市区_雅居乐新地122_126_151_168栋外引_122栋楼顶AAU1,Normal,0,true,1,multibwp,Normal,503,3408.96,3450.0,,78,VSWd1,VBPe41,1,R9626S S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905803,460-11,7905803,9,龙川老局5GBBU_36-XJ,GO_N1_河源龙川_东高速出口AAU3,Normal,0,true,1,dualbwp,Normal,497,2144.55,2130.0,,1,VSWd1,VBPd04,1,R9234E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7906415,460-11,7906415,1600,东源仙塘新局5GBBU_15,GO_N5_河源东源_仙塘力升树灯厂RRU1,Normal,0,true,1,dualbwp,45GInBandLteInLowFreq,213,880.95,876.9,,5,VSWd0e,VBPd19,1,R9254 S8500(A6A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905803,460-11,7905803,7,龙川老局5GBBU_36-XJ,GO_N1_河源龙川_东高速出口AAU1,Normal,0,true,1,dualbwp,Normal,66,2144.55,2130.0,,1,VSWd1,VBPd04,1,R9234E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7906400,460-11,7906400,1600,龙川新田支局5GBBU_3,GO_N5_河源龙川_新田源三RRU1,Normal,0,true,1,dualbwp,45GInBandLteInLowFreq,754,880.95,876.9,,5,VSWd0,VBPd19,1,R9254 S8500(A6A),Macro,2,V5.75.10.20A03,Locked,IDLE,OutOfService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905628,460-01,7905628,3,和平俐源支局5GBBU_1,GM_N1_河源和平_俐源支局AAU3,Normal,0,true,1,dualbwp,Normal,56,2144.55,2130.0,,1,VSWd1,VBPd04,1,R9234E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905803,460-11,7905803,8,龙川老局5GBBU_36-XJ,GO_N1_河源龙川_东高速出口AAU2,Normal,0,true,1,dualbwp,Normal,259,2144.55,2130.0,,1,VSWd1,VBPd04,1,R9234E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905803,460-01,7905803,9,龙川老局5GBBU_36-XJ,GO_N1_河源龙川_东高速出口AAU3,Normal,0,true,1,dualbwp,Normal,497,2144.55,2130.0,,1,VSWd1,VBPd04,1,R9234E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905670,460-01,7905670,1,市区临江支局5GBBU_19,GO_N1_河源市区_临江上田大桥北(2),HighWay,0,true,2,dualbwp,Normal,672,2118.15,2130.0,,1,VSWd1,VBPd24,1,R9224H M1821(ACC),Macro,1,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905803,460-01,7905803,3,龙川老局5GBBU_36-XJ,GO_N78_河源龙川_下泡水-2AAU3,Normal,0,true,1,multibwp,Normal,332,3408.96,3450.0,,78,VSWd1,VBPd02,1,A9642A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905536,460-11,7905536,5,市区高塘支局5GBBU_11,GO_N1_河源市区_高塘楼下AAU2,Normal,0,true,1,dualbwp,Normal,831,2144.55,2139.9,,1,VSWd1,VBPd04,1,R9234E S2100(A8A),Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905670,460-01,7905670,5,市区临江支局5GBBU_19,GO_N1_河源市区_临江博罗隧道北AAU1,HighWay,0,true,1,dualbwp,Normal,677,2118.15,2130.0,,1,VSWd1,VBPd24,1,R9224H M1821(ACC),Macro,1,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,FDD,0,0,,,,,,
ITBBU,441601,7905796,460-01,7905796,5,龙川火车站新局5GBBU_22-XJ,GO_N78_河源龙川_福运居AAU2,Normal,0,true,1,multibwp,Normal,184,3408.96,3450.0,,78,VSWd1,VBPd02,1,A9642A S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905579,460-01,7905579,3,市区雅居乐网点5GBBU_17,GO_N78_河源市区_永盛路中AAU3,Normal,0,true,1,multibwp,Normal,695,3408.96,3450.0,,78,VSWd1,VBPc5,1,A9611 S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,OutOfService,1,,TDD,0,0,,,,,,
ITBBU,441601,7905536,460-11,7905536,9,市区高塘支局5GBBU_11,GO_N78_河源市区_雅居乐新地122_126_151_168栋外引_151栋楼顶AAU1,Normal,0,true,1,multibwp,Normal,131,3408.96,3450.0,,78,VSWd1,VBPe41,1,R9626S S35,Macro,2,V5.75.10.20A03,Unlocked,ACTIVE,InService,1,,TDD,0,0,,,,,,
